Time,Ca1,T1,Ca2,T2,F_cw
2021-11-29 00:53:46.915934,0.08563401693704477,442.0645424821274,0.004953843181790381,450.0145836077381,98.91486940573179
2021-11-29 00:54:46.915934,0.08437324428936634,442.06219436902256,0.0048717227874622675,450.0778568494076,98.91486940573179
2021-11-29 00:55:46.915934,0.0854393231710495,442.1446877479761,0.00499219473727148,450.04838813926625,98.91486940573179
2021-11-29 00:56:46.915934,0.0848173413404552,442.1470768311075,0.0048975394605283796,450.03305913301983,98.91486940573179
2021-11-29 00:57:46.915934,0.0858258438734897,441.95942061835643,0.004995535185890826,449.95576381795246,98.91486940573179
2021-11-29 00:58:46.915934,0.08448827617208213,441.96844365938597,0.0048674467959679965,449.9730107684047,98.91486940573179
2021-11-29 00:59:46.915934,0.08418505053620134,442.07927550291265,0.004942948502028148,450.11691025797916,98.91486940573179
2021-11-29 01:00:46.915934,0.08432609709904082,441.991748788596,0.004997649814818273,450.12238849011817,98.91486940573179
2021-11-29 01:01:46.915934,0.08496462449110534,442.09462232866946,0.004976292290206835,450.0625729617008,98.91486940573179
2021-11-29 01:02:46.915934,0.08556730110172987,442.13768931884124,0.005025191348256506,450.0016228121406,98.91486940573179
2021-11-29 01:03:46.915934,0.08560162380448966,442.04076428502924,0.005001168751899122,450.0332576585439,98.91486940573179
2021-11-29 01:04:46.915934,0.08422818481153856,442.09494215100204,0.004903396447292192,450.12099439040276,107.74029877871799
2021-11-29 01:05:46.915934,0.13095678429287275,432.40946617013765,0.009283689909085829,445.1602306678215,107.74029877871799
2021-11-29 01:06:46.915934,0.11189725835378314,436.4215003303463,0.00828199307723733,445.83962831271924,107.74029877871799
2021-11-29 01:07:46.915934,0.11983744944065056,434.439895292862,0.008701682938479421,445.3163249647616,107.74029877871799
2021-11-29 01:08:46.915934,0.11701004079770627,435.2360925369254,0.00848387973645376,445.49746815526754,107.74029877871799
2021-11-29 01:09:46.915934,0.11936068157977135,434.815879637178,0.008580740044569043,445.3879223842097,107.74029877871799
2021-11-29 01:10:46.915934,0.11796784842117658,435.07722737078416,0.00860887322588203,445.45958799125583,107.74029877871799
2021-11-29 01:11:46.915934,0.11900030337598042,434.8896808880641,0.008437580201569397,445.41219185269694,107.74029877871799
2021-11-29 01:12:46.915934,0.11837074278752518,434.95265780566825,0.008628465303168197,445.5204877187916,107.74029877871799
2021-11-29 01:13:46.915934,0.11760624214264943,434.95064131965694,0.008530223858270548,445.37625962336955,107.74029877871799
2021-11-29 01:14:46.915934,0.117300992697266,435.01107236109084,0.008514663005392427,445.49863427571154,107.74029877871799
2021-11-29 01:15:46.915934,0.11806005970645121,434.8895445224789,0.008490148857726735,445.42379426963737,107.74029877871799
2021-11-29 01:16:46.915934,0.11886571742234883,434.8581643681016,0.008465896300096202,445.4709148660692,107.74029877871799
2021-11-29 01:17:46.915934,0.11860732571463681,435.0042733723662,0.008549635988846815,445.43302788033526,107.74029877871799
2021-11-29 01:18:46.915934,0.11892552040804677,434.947810369366,0.00851920135758449,445.37711691534236,107.74029877871799
2021-11-29 01:19:46.915934,0.11736018045393155,434.8762613058375,0.00859085574775858,445.4951811770887,107.74029877871799
2021-11-29 01:20:46.915934,0.11772885086671057,434.98556827447584,0.008468435614818517,445.5333972988595,107.74029877871799
2021-11-29 01:21:46.915934,0.11746014942703842,434.89159950240185,0.00854795029460077,445.51410349235084,107.74029877871799
2021-11-29 01:22:46.915934,0.11895055813121079,434.8997075835999,0.00846985931007844,445.5166540797086,107.74029877871799
2021-11-29 01:23:46.915934,0.11833634506483479,435.0149581296386,0.00863851911358528,445.45508181019784,107.74029877871799
2021-11-29 01:24:46.915934,0.11816045240255656,434.9775029881717,0.008574373461158396,445.459761947259,90.09909598001042
2021-11-29 01:25:46.915934,0.060032795702177934,449.23543515277385,0.0030914561654917525,453.71170435125293,90.09909598001042
2021-11-29 01:26:46.915934,0.06201807180080606,448.74457188708743,0.002948873804360445,454.719546076558,90.09909598001042
2021-11-29 01:27:46.915934,0.06135569699710419,448.5844138607185,0.0028313035251158296,454.83094950238615,90.09909598001042
2021-11-29 01:28:46.915934,0.06291109931684176,448.6358860757361,0.002960750607180799,454.90269287492305,90.09909598001042
2021-11-29 01:29:46.915934,0.061529949155547645,448.7343955602329,0.002988516377178222,454.9923196237765,90.09909598001042
2021-11-29 01:30:46.915934,0.0626619229324635,448.7175715305177,0.002913522586796156,454.87781642473055,90.09909598001042
2021-11-29 01:31:46.915934,0.06321798648758747,448.59191008646775,0.0029837429187519362,454.8567929652576,90.09909598001042
2021-11-29 01:32:46.915934,0.06240200302218506,448.68136149499975,0.0029151019648937485,454.9334446776563,90.09909598001042
2021-11-29 01:33:46.915934,0.06162399965624379,448.63318388224366,0.002833894248914692,454.81007262978216,90.09909598001042
2021-11-29 01:34:46.915934,0.06313156250644378,448.648139067416,0.002826119426266955,454.8796772761502,90.09909598001042
2021-11-29 01:35:46.915934,0.062021210256224465,448.71187297896387,0.002853104690277891,454.9363080785015,90.09909598001042
2021-11-29 01:36:46.915934,0.06145003710572315,448.6949607909142,0.0028255796045351315,454.91366279078426,90.09909598001042
2021-11-29 01:37:46.915934,0.062292554753562754,448.63803506495356,0.0028953523137523747,454.81174519364856,90.09909598001042
2021-11-29 01:38:46.915934,0.062451057387922074,448.5788855932745,0.0029045692226042437,454.90435711182454,90.09909598001042
2021-11-29 01:39:46.915934,0.06137439072997005,448.76875562921066,0.002925938312729902,454.93841242536644,90.09909598001042
2021-11-29 01:40:46.915934,0.06217859838552817,448.71964286042777,0.0028404199316850198,454.9335283257753,90.09909598001042
2021-11-29 01:41:46.915934,0.06238926880783257,448.7696159042871,0.0029635445512584766,454.9210739686453,90.09909598001042
2021-11-29 01:42:46.915934,0.062163761272290355,448.72647854748595,0.0029666537591801776,454.98947012409724,90.09909598001042
2021-11-29 01:43:46.915934,0.06290580255158497,448.5847795609132,0.0029587670679681365,454.908367367982,90.09909598001042
2021-11-29 01:44:46.915934,0.06302382600262439,448.6705005747969,0.0029123510188382787,454.9855648889118,92.5529515364454
2021-11-29 01:45:46.915934,0.06783133032716403,446.79521345535807,0.0033450301814976213,453.7525195991723,92.5529515364454
2021-11-29 01:46:46.915934,0.06755814960528155,446.9113677848376,0.0033800376074237942,453.48897964192696,92.5529515364454
2021-11-29 01:47:46.915934,0.0674536717817523,446.94080878854896,0.003276584145660576,453.57974994277095,92.5529515364454
2021-11-29 01:48:46.915934,0.06715682891524757,446.79316158886627,0.0034017938335862844,453.44851801498453,92.5529515364454
2021-11-29 01:49:46.915934,0.06755607419874901,446.8315775577663,0.003403164674476137,453.52150162895106,92.5529515364454
2021-11-29 01:50:46.915934,0.06775922987448903,446.8552350065709,0.0034326411173689697,453.5799437142973,92.5529515364454
2021-11-29 01:51:46.915934,0.067089460539173,446.9491213623368,0.0032849390636193123,453.6182195402206,92.5529515364454
2021-11-29 01:52:46.915934,0.06704095905228108,446.7628164865037,0.0034121928052082734,453.6112511481674,92.5529515364454
2021-11-29 01:53:46.915934,0.06821836156279644,446.8830469113751,0.0032981207351465472,453.455124101702,92.5529515364454
2021-11-29 01:54:46.915934,0.06710749140475503,446.7685253431886,0.003465758975851985,453.52102727349006,92.5529515364454
2021-11-29 01:55:46.915934,0.06769581461957622,446.81637084261695,0.0033700881552350005,453.44777524084986,92.5529515364454
2021-11-29 01:56:46.915934,0.06709590024856889,446.9134983628329,0.003313642123324827,453.43636350979347,92.5529515364454
2021-11-29 01:57:46.915934,0.06756857450201878,446.92911132972284,0.00335711440667901,453.5723158447366,92.5529515364454
2021-11-29 01:58:46.915934,0.06878459047099235,446.75444321710154,0.0032930253927649982,453.5580035769484,92.5529515364454
2021-11-29 01:59:46.915934,0.0685753877674026,446.8489259117794,0.003285439344581272,453.4367425185067,92.5529515364454
2021-11-29 02:00:46.915934,0.06700647598287156,446.790682422811,0.0034468585468304417,453.6076995502212,92.5529515364454
2021-11-29 02:01:46.915934,0.06706533194266523,446.92217604148794,0.0034228174028239147,453.55628936943344,92.5529515364454
2021-11-29 02:02:46.915934,0.06850684644780536,446.79660619737183,0.0033752533428423334,453.48772173189235,92.5529515364454
2021-11-29 02:03:46.915934,0.06811160552660325,446.80698869749995,0.003371879034226871,453.47971054416433,92.5529515364454
2021-11-29 02:04:46.915934,0.06789911851475454,446.7826560661375,0.003385095540399182,453.5161970138751,104.08573077926235
2021-11-29 02:05:46.915934,0.1073870025170251,436.6283909472168,0.006765815144858878,447.95831095568684,104.08573077926235
2021-11-29 02:06:46.915934,0.10098309458546387,438.3734639028019,0.0066751937629401115,447.439323189089,104.08573077926235
2021-11-29 02:07:46.915934,0.1037500657432674,437.8726092826098,0.006741298374580811,447.41270181701555,104.08573077926235
2021-11-29 02:08:46.915934,0.10315635314973558,437.9901866908197,0.006741423682630192,447.2567524155642,104.08573077926235
2021-11-29 02:09:46.915934,0.1022546242925197,437.90095346654505,0.0068890926127135495,447.37986463753725,104.08573077926235
2021-11-29 02:10:46.915934,0.10267695170236693,437.97440553903806,0.006729141554263657,447.32471709385663,104.08573077926235
2021-11-29 02:11:46.915934,0.10214248228646797,438.09133073218186,0.006717806080173959,447.31897139327276,104.08573077926235
2021-11-29 02:12:46.915934,0.10159650533748028,438.01366968334594,0.006813249720620787,447.2651602546027,104.08573077926235
